ppo,ac,random,baseline
1446.4855195879936,-75.05399340391159,-111.0,-106.63165009021759
2238.808327436447,-103.0,-117.0,-108.2765361070633
1695.5408705472946,-52.8354697227478,-300.0,-106.23153042793274
1767.6369759440422,-75.59787034988403,-100.0,-139.37082159519196
1759.5996721982956,-43.61588853597641,-107.60563910007477,-121.9138252735138
1492.511588037014,-88.22974187135696,-600.0,-116.24995958805084
1829.440082013607,-60.284889459609985,-600.0,-131.27179741859436
1589.718389570713,-103.0,-131.93778204917908,-102.0
1754.8107229471207,-103.0,-100.0,-102.0
744.141789317131,-103.0,-113.93079745769501,-102.0
1750.0018288493156,-28.518143236637115,-300.0,-127.51946437358856
1723.4924327135086,-103.0,-360.0,-132.45950174331665
971.6961604952812,-62.02588301897049,-100.0,-113.7322473526001
749.078768491745,-60.924208998680115,-135.0,-112.79296326637268
964.5798432230949,-62.561169385910034,-300.0,-112.79296326637268
1827.4770669937134,-42.81475484371185,-100.0,-102.0
1881.8819162845612,-103.0,-620.0,-131.68283796310425
2038.0800757408142,-70.31215864419937,-159.0,-102.0
1838.580710530281,6.200253248214722,-300.0,-137.27841091156006
822.2741468548775,-103.0,-600.0,-133.90654575824738
1331.96553504467,-18.710007190704346,-600.0,-153.37656784057617
